step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,3,1,in,2.0,0,1,120.0,True,0.6594,0.3984,0.0
2,5,1,in,2.0,0,1,120.0,True,0.9401,0.3984,24.7915
3,9,1,out,2.0,0,1,120.0,True,3.2658,0.3984,0.0
4,11,1,out,2.0,0,1,120.0,True,1.8709,0.3984,0.0
5,9,-1,out,2.0,1,0,0.0,True,3.1883,0.3984,0.0
6,7,1,in,2.0,0,1,120.0,True,3.1883,0.3984,0.0
