step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,0,1,in,2.0,0,1,120.0,True,0.0,0.3984,0.0
2,23,1,out,2.0,0,1,120.0,True,0.7366,0.3984,0.0
3,7,1,in,2.0,0,1,120.0,True,3.5483,0.3984,0.0
4,24,-1,out,2.0,0,-1,-120.0,True,0.3656,0.3984,0.0
5,14,-1,in,2.0,0,-1,-120.0,True,9.0863,0.3984,0.0
6,13,-1,in,2.0,0,-1,-120.0,True,7.3464,0.4431,0.0
