step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,3,1,in,2.0,0,1,120.0,True,0.6594,0.3984,0.0
2,22,1,out,2.0,0,1,120.0,True,1.2374,0.3984,0.0
3,9,1,in,2.0,0,1,120.0,True,4.534,0.3984,0.0
4,10,1,in,2.0,0,1,120.0,True,6.5314,0.3984,0.0
5,17,-1,out,2.0,0,-1,-120.0,True,5.2731,0.3984,0.0
