step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,0,-1,in,2.0,0,-1,-120.0,True,0.0,0.3984,0.0
2,3,-1,in,2.0,0,-1,-120.0,True,0.7366,0.3984,0.0
3,20,1,out,2.0,0,1,120.0,True,2.4137,0.3984,0.0
4,12,-1,in,2.0,0,-1,-120.0,True,9.0819,0.3984,0.0
5,9,-1,in,2.0,0,-1,-120.0,True,5.3441,0.3984,0.0
6,21,1,out,2.0,0,1,120.0,True,1.8709,0.3984,0.0
7,17,1,out,2.0,0,1,120.0,True,2.0015,0.3984,0.0
8,21,-1,out,2.0,1,0,0.0,True,1.6987,0.3984,0.0
