step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,16,1,out,2.0,0,1,120.0,True,7.1435,0.3984,0.0
2,10,-1,in,2.0,0,-1,-120.0,True,7.1435,0.3984,0.0
