step,joint,delta,side,duration_s,state_before,state_after,angle_after_deg,hard_ok,peak_demand_nm,max_penetration_mm,max_ground_depth_mm
1,25,-1,out,2.0,0,-1,-120.0,True,0.1068,0.3984,0.0
2,22,1,out,2.0,0,1,120.0,True,1.1848,0.3984,0.0
3,5,1,in,2.0,0,1,120.0,True,1.8709,0.3984,0.0
4,17,-1,out,2.0,0,-1,-120.0,True,5.004,0.3984,0.0
5,12,1,in,2.0,0,1,120.0,True,9.4934,0.3984,0.0
